City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Dakar,SN,2022-05-21 01:43:30,14.6937,-17.4441,72.48,81,27,14.65
293,Troitskoye,RU,2022-05-21 01:43:31,52.9821,84.6757,66.54,43,59,8.25
294,Casma,CL,2022-05-21 01:43:31,-41.0082,-73.1244,51.08,95,100,5.39
295,Lavrentiya,RU,2022-05-21 01:43:32,65.5833,-171.0,36.1,95,20,8.48
296,Husavik,IS,2022-05-21 01:43:32,66.0449,-17.3389,48.38,76,67,1.23
297,Qaqortoq,GL,2022-05-21 01:43:32,60.7167,-46.0333,37.67,81,9,2.75
298,Atherton,GB,2022-05-21 01:43:33,53.5237,-2.4935,55.42,84,39,8.01
299,Xining,CN,2022-05-21 01:43:33,36.6167,101.7667,59.07,50,100,0.63
300,San Jose,US,2022-05-21 01:43:33,37.3394,-121.895,76.59,28,20,16.11
301,Pochutla,MX,2022-05-21 01:43:34,15.7432,-96.4661,81.82,65,8,7.07
302,Kushmurun,KZ,2022-05-21 01:43:34,52.4503,64.6311,62.31,59,100,19.8
303,Ardakan,IR,2022-05-21 01:43:35,32.31,54.0175,75.79,14,0,0.56
304,Boras,SE,2022-05-21 01:43:35,57.721,12.9401,49.1,89,100,5.88
305,Vysokogornyy,RU,2022-05-21 01:43:35,50.1167,139.15,44.73,95,100,2.62
306,Dillon,US,2022-05-21 01:43:36,34.4166,-79.3712,87.78,64,99,11.59
307,Noumea,NC,2022-05-21 01:43:36,-22.2763,166.4572,82.38,99,100,17.49
308,Macau,MO,2022-05-21 01:43:37,22.2006,113.5461,87.85,83,40,6.91
309,Puerto Escondido,MX,2022-05-21 01:38:44,15.85,-97.0667,81.43,78,40,10.36
310,Petrolina De Goias,BR,2022-05-21 01:43:37,-16.095,-49.3381,60.1,44,11,4.14
311,San Quintin,MX,2022-05-21 01:43:38,30.4833,-115.95,62.92,74,45,6.8
312,Tekkali,IN,2022-05-21 01:43:38,18.6167,84.2333,86.32,71,98,8.03
313,Antofagasta,CL,2022-05-21 01:43:38,-23.65,-70.4,58.28,74,94,4.5
314,Labuhan,ID,2022-05-21 01:43:39,-6.8844,112.2051,79.2,81,100,2.13
315,Westport,US,2022-05-21 01:43:39,41.1415,-73.3579,65.75,96,100,4.0
316,Gosainganj,IN,2022-05-21 01:43:40,26.5833,82.3833,85.64,60,6,15.97
317,Matara,LK,2022-05-21 01:43:40,5.9485,80.5353,79.56,88,69,9.53
318,Culpeper,US,2022-05-21 01:43:40,38.5004,-77.9664,85.41,63,0,5.75
319,Le Vauclin,MQ,2022-05-21 01:43:41,14.5452,-60.8388,80.65,78,20,11.5
320,Rocha,UY,2022-05-21 01:43:06,-34.4833,-54.3333,46.98,88,82,6.06
321,Nemuro,JP,2022-05-21 01:43:41,43.3236,145.575,49.93,85,10,10.22
322,Kyshtovka,RU,2022-05-21 01:43:42,56.555,76.6271,48.96,69,100,5.5
323,Erdenet,MN,2022-05-21 01:43:42,49.0333,104.0833,70.66,31,9,4.68
324,Roald,NO,2022-05-21 01:43:43,62.5833,6.1333,52.9,100,75,4.61
325,Texarkana,US,2022-05-21 01:39:43,33.4251,-94.0477,88.02,59,0,12.66
326,Emba,KZ,2022-05-21 01:44:43,48.8264,58.1442,46.4,78,100,19.82
327,Sambava,MG,2022-05-21 01:44:44,-14.2667,50.1667,70.99,87,23,11.56
328,Mount Isa,AU,2022-05-21 01:44:44,-20.7333,139.5,78.57,47,0,13.8
329,Iskateley,RU,2022-05-21 01:44:45,67.6803,53.1512,27.95,84,100,12.01
330,Nagram,IN,2022-05-21 01:44:45,26.6167,81.1333,84.25,59,59,12.24
331,Whitianga,NZ,2022-05-21 01:44:45,-36.8333,175.7,61.32,62,72,17.34
332,Kieta,PG,2022-05-21 01:44:46,-6.2167,155.6333,84.18,70,11,5.75
333,Port Hardy,CA,2022-05-21 01:44:46,50.6996,-127.4199,55.58,71,20,11.5
334,Ahipara,NZ,2022-05-21 01:44:47,-35.1667,173.1667,61.84,64,100,14.94
335,Mount Pleasant,US,2022-05-21 01:44:47,32.7941,-79.8626,80.1,91,100,12.66
336,Acapulco,MX,2022-05-21 01:44:33,16.8634,-99.8901,80.42,69,40,10.36
337,Ostrovnoy,RU,2022-05-21 01:44:47,68.0531,39.5131,32.29,66,99,6.55
338,Darhan,MN,2022-05-21 01:44:48,49.4867,105.9228,75.13,29,4,2.21
339,Mercedes,AR,2022-05-21 01:42:50,-34.6515,-59.4307,52.03,60,100,7.07
340,Tessalit,ML,2022-05-21 01:44:49,20.1986,1.0114,87.31,16,54,1.54
341,Bekhtery,UA,2022-05-21 01:44:49,46.251,32.2927,58.73,83,53,14.7
342,Kaeo,NZ,2022-05-21 01:44:49,-35.1,173.7833,62.33,66,100,10.76
343,Hasaki,JP,2022-05-21 01:44:50,35.7333,140.8333,70.2,68,100,12.06
344,Karasjok,NO,2022-05-21 01:44:51,69.4719,25.5112,36.37,100,100,2.95
345,Bardiyah,LY,2022-05-21 01:44:51,31.7561,25.0865,61.83,68,1,11.25
346,Cidreira,BR,2022-05-21 01:44:51,-30.1811,-50.2056,53.73,84,4,5.35
347,Saint-Joseph,RE,2022-05-21 01:44:52,-21.3667,55.6167,68.38,81,17,11.21
348,Tsivilsk,RU,2022-05-21 01:44:52,55.8611,47.4664,38.41,96,83,9.93
349,Saint-Georges,GD,2022-05-21 01:42:59,12.0564,-61.7485,80.13,74,40,16.06
350,Besuki,ID,2022-05-21 01:44:53,-7.7338,113.6979,83.95,69,65,3.06
351,Iringa,TZ,2022-05-21 01:44:53,-7.7667,35.7,56.66,94,91,5.48
352,Kimle,HU,2022-05-21 01:44:54,47.8173,17.3664,68.32,75,100,10.11
353,Whitehorse,CA,2022-05-21 01:44:54,60.7161,-135.0538,59.77,32,75,5.75
354,Cloquet,US,2022-05-21 01:44:54,46.7216,-92.4594,51.39,57,75,16.11
355,Goderich,CA,2022-05-21 01:44:55,43.7501,-81.7165,57.88,95,93,18.77
356,Sibolga,ID,2022-05-21 01:44:55,1.7427,98.7792,82.78,75,95,0.38
357,Erlangen,DE,2022-05-21 01:41:30,49.5897,11.0039,61.12,82,75,14.97
358,Lukovetskiy,RU,2022-05-21 01:44:56,64.2956,41.9211,30.4,70,100,6.02
359,Cuamba,MZ,2022-05-21 01:44:56,-14.8031,36.5372,61.9,92,65,3.62
360,Karratha,AU,2022-05-21 01:44:57,-20.7377,116.8463,80.74,59,2,5.48
361,Batangafo,CF,2022-05-21 01:44:57,7.3008,18.2833,70.77,93,100,7.4
362,Manta,EC,2022-05-21 01:43:14,-0.95,-80.7333,76.78,83,75,9.22
363,Juba,SS,2022-05-21 01:44:58,4.8517,31.5825,70.41,88,66,3.89
364,Sao Felix Do Xingu,BR,2022-05-21 01:44:58,-6.6447,-51.995,70.18,78,35,0.56
365,Lorengau,PG,2022-05-21 01:44:59,-2.0226,147.2712,84.04,76,100,9.33
366,Bengkulu,ID,2022-05-21 01:44:59,-3.8004,102.2655,82.02,71,74,3.2
367,Kloulklubed,PW,2022-05-21 01:44:59,7.0419,134.2556,79.3,78,100,9.42
368,Nagornskiy,RU,2022-05-21 01:45:00,58.7731,57.5451,37.78,83,100,6.85
369,Atambua,ID,2022-05-21 01:45:00,-9.1061,124.8925,83.89,52,96,3.4
370,Praia,CV,2022-05-21 01:45:59,14.9215,-23.5087,70.34,83,20,13.8
371,Palora,EC,2022-05-21 01:46:01,-1.7,-77.9333,65.03,97,88,1.7
372,Kimbe,PG,2022-05-21 01:46:01,-5.5502,150.1429,86.83,66,30,4.63
373,Aitape,PG,2022-05-21 01:46:02,-3.1374,142.3475,83.43,77,81,5.97
374,Machali,CL,2022-05-21 01:46:02,-34.1833,-70.6667,52.03,70,0,2.53
375,General Pico,AR,2022-05-21 01:46:03,-35.6566,-63.7568,52.29,38,100,4.85
376,Tateyama,JP,2022-05-21 01:46:03,34.9833,139.8667,64.72,78,100,9.13
377,Palu,ID,2022-05-21 01:46:03,-0.8917,119.8707,83.05,82,82,0.76
378,Leshukonskoye,RU,2022-05-21 01:46:04,64.8989,45.7622,29.35,70,10,8.7
379,Shitanjing,CN,2022-05-21 01:46:04,39.2342,106.3439,76.01,13,54,5.55
380,Zilair,RU,2022-05-21 01:46:05,52.2332,57.4392,35.98,98,100,12.3
381,Fort Nelson,CA,2022-05-21 01:46:01,58.8053,-122.7002,60.39,17,40,4.61
382,Belyy Yar,RU,2022-05-21 01:46:05,53.6039,91.3903,62.85,49,0,4.47
383,Atikokan,CA,2022-05-21 01:46:06,48.7555,-91.6216,35.71,96,100,8.7
384,Bejar,ES,2022-05-21 01:46:06,40.3864,-5.7634,69.58,33,100,6.62
385,Riyadh,SA,2022-05-21 01:42:54,24.6877,46.7219,86.14,12,0,7.43
386,Santa Isabel Do Rio Negro,BR,2022-05-21 01:46:07,-0.4139,-65.0192,70.11,99,100,2.17
387,Meulaboh,ID,2022-05-21 01:46:07,4.1363,96.1285,81.57,76,100,2.44
388,San Cristobal,VE,2022-05-21 01:46:07,7.7669,-72.225,75.38,88,14,2.53
389,Kinshasa,CD,2022-05-21 01:46:08,-4.3246,15.3215,73.6,89,97,3.33
390,Khani,GE,2022-05-21 01:46:08,41.9563,42.9566,42.37,98,100,0.72
391,Longyan,CN,2022-05-21 01:44:08,25.1072,117.0225,75.11,86,98,1.41
392,Grand-Santi,GF,2022-05-21 01:46:09,4.25,-54.3833,72.59,100,100,1.34
393,Verkh-Usugli,RU,2022-05-21 01:46:09,52.7,115.1667,67.24,22,18,4.43
394,Kuteynykove,UA,2022-05-21 01:46:10,47.8123,38.2882,54.23,88,100,8.77
395,Souillac,MU,2022-05-21 01:46:10,-20.5167,57.5167,73.78,88,40,11.5
396,San Antonio,US,2022-05-21 01:46:03,29.4241,-98.4936,86.11,74,0,16.11
397,Mount Juliet,US,2022-05-21 01:44:52,36.2001,-86.5186,83.82,56,40,11.5
398,North Platte,US,2022-05-21 01:46:11,41.1239,-100.7654,51.69,47,75,15.01
399,Keelung,TW,2022-05-21 01:46:11,25.1283,121.7419,76.89,84,95,9.82
400,Bage,BR,2022-05-21 01:46:12,-31.3314,-54.1069,46.18,87,0,10.36
401,Copiapo,CL,2022-05-21 01:46:12,-27.3667,-70.3333,53.29,49,43,2.42
402,Catio,GW,2022-05-21 01:46:13,11.2833,-15.25,78.57,79,69,7.78
403,Salinas,US,2022-05-21 01:46:13,36.6777,-121.6555,76.01,44,0,11.5
404,Siloam Springs,US,2022-05-21 01:45:38,36.1881,-94.5405,81.45,74,100,9.22
405,Zdvinsk,RU,2022-05-21 01:46:14,54.7021,78.661,56.84,70,100,2.75
406,Dalbandin,PK,2022-05-21 01:46:14,28.8947,64.4101,81.14,13,0,8.1
407,Padang,ID,2022-05-21 01:46:14,-0.9492,100.3543,80.65,70,98,2.06
408,Sorong,ID,2022-05-21 01:44:13,-0.8833,131.25,86.58,60,30,5.59
409,Kalaleh,IR,2022-05-21 01:46:15,37.3807,55.4916,57.56,89,100,11.03
410,Liverpool,GB,2022-05-21 01:45:13,53.4106,-2.9779,55.81,79,20,17.27
411,Khovu-Aksy,RU,2022-05-21 01:46:15,51.1333,93.6,57.43,48,0,5.17
412,Forestville,US,2022-05-21 01:46:16,38.8451,-76.875,85.33,63,0,11.5
413,Ossora,RU,2022-05-21 01:46:16,59.2353,163.0719,38.86,86,99,7.09
414,Teknaf,BD,2022-05-21 01:46:17,20.8624,92.3058,85.75,73,76,0.56
415,Kafanchan,NG,2022-05-21 01:46:17,9.5833,8.3,71.91,86,100,4.47
416,Sergeyevka,KZ,2022-05-21 01:46:17,53.88,67.4158,59.29,67,100,11.72
417,Areosa,PT,2022-05-21 01:46:18,41.7178,-8.8571,67.96,60,100,6.26
418,Wanaka,NZ,2022-05-21 01:46:18,-44.7,169.15,51.51,48,0,7.34
419,Kaka,TM,2022-05-21 01:46:19,37.3482,59.6143,71.58,50,12,18.66
420,Sorland,NO,2022-05-21 01:47:19,67.667,12.6934,44.46,97,100,7.18
421,Tura,IN,2022-05-21 01:47:20,25.5198,90.2201,77.29,88,20,4.16
422,Charlestown,AU,2022-05-21 01:45:45,-32.95,151.6667,66.11,95,84,8.88
423,Krasnoselkup,RU,2022-05-21 01:47:20,65.7,82.4667,49.23,62,35,10.74
424,Half Moon Bay,US,2022-05-21 01:47:21,37.4636,-122.4286,74.17,64,0,27.63
425,Ciudad Bolivar,VE,2022-05-21 01:47:21,8.1222,-63.5497,83.95,55,14,15.23
426,Kavaratti,IN,2022-05-21 01:47:21,10.5669,72.642,83.52,76,63,15.1
427,Atar,MR,2022-05-21 01:47:22,20.5169,-13.0499,83.79,23,69,6.22
428,Severnyy,RU,2022-05-21 01:47:22,50.677,36.5532,51.84,87,75,4.47
429,Constitucion,CL,2022-05-21 01:47:23,-35.3333,-72.4167,51.51,85,3,7.96
430,Salalah,OM,2022-05-21 01:47:23,17.0151,54.0924,84.29,74,75,5.75
431,Gimli,CA,2022-05-21 01:47:23,50.6336,-96.9907,37.42,65,100,12.66
432,Hirara,JP,2022-05-21 01:47:24,24.8,125.2833,78.66,73,75,14.97
433,Ewa Beach,US,2022-05-21 01:47:24,21.3156,-158.0072,84.15,72,75,8.05
434,Biak,ID,2022-05-21 01:47:25,-0.9131,122.8766,78.6,85,97,7.76
435,Soyo,AO,2022-05-21 01:47:25,-6.1349,12.3689,74.23,86,53,6.93
436,Belmopan,BZ,2022-05-21 01:47:25,17.25,-88.7667,88.18,88,100,4.99
437,Barkhan,PK,2022-05-21 01:47:26,29.8977,69.5256,79.41,11,0,5.73
438,Benguela,AO,2022-05-21 01:47:26,-12.5763,13.4055,68.79,79,9,2.55
439,Camocim,BR,2022-05-21 01:47:27,-2.9022,-40.8411,76.53,88,73,4.38
440,Morondava,MG,2022-05-21 01:47:27,-20.2833,44.2833,70.92,60,0,6.71
441,Mitsamiouli,KM,2022-05-21 01:47:28,-11.3847,43.2844,78.49,69,95,6.02
442,Krasnoye,UA,2022-05-21 01:47:28,49.9145,24.6134,58.5,70,100,9.22
443,Trincomalee,LK,2022-05-21 01:47:28,8.5711,81.2335,82.49,75,99,20.94
444,Beyneu,KZ,2022-05-21 01:47:29,45.3167,55.2,57.31,61,100,20.62
445,Amga,RU,2022-05-21 01:47:29,60.8953,131.9608,41.27,94,100,0.47
446,Smithers,CA,2022-05-21 01:47:30,54.7804,-127.1743,61.12,25,75,5.75
447,Battonya,HU,2022-05-21 01:47:30,46.2833,21.0167,58.82,58,27,7.9
448,Baraboo,US,2022-05-21 01:46:03,43.4711,-89.7443,60.69,67,100,3.44
449,Lomonosov,RU,2022-05-21 01:47:31,59.9061,29.7725,40.91,77,7,9.31
450,Yuzhno-Kurilsk,RU,2022-05-21 01:47:31,44.0306,145.8556,51.87,82,37,7.52
451,Sunbury,AU,2022-05-21 01:47:32,-37.5833,144.7333,57.94,72,20,2.3
452,Poya,NC,2022-05-21 01:47:32,-21.35,165.15,80.04,75,78,13.62
453,Nanortalik,GL,2022-05-21 01:47:33,60.1432,-45.2371,37.04,84,18,4.99
454,Etchoropo,MX,2022-05-21 01:47:33,26.7667,-109.6667,82.42,63,0,10.98
455,Caravelas,BR,2022-05-21 01:47:33,-17.7125,-39.2481,69.69,68,0,7.02
456,Novikovo,RU,2022-05-21 01:47:34,51.1537,37.8879,46.24,71,100,7.29
457,Deputatskiy,RU,2022-05-21 01:47:34,69.3,139.9,31.5,100,100,1.45
458,Chapais,CA,2022-05-21 01:47:35,49.7834,-74.8492,58.78,75,100,18.12
459,Grootfontein,NA,2022-05-21 01:47:35,-19.5667,18.1167,44.17,36,0,5.75
460,Liwale,TZ,2022-05-21 01:47:35,-9.7667,37.9333,62.74,96,99,3.36
461,Nelson Bay,AU,2022-05-21 01:47:36,-32.7167,152.15,64.11,93,98,1.99
462,Dasoguz,TM,2022-05-21 01:47:36,41.8363,59.9666,67.95,64,75,20.71
463,Port Hedland,AU,2022-05-21 01:47:34,-20.3167,118.5667,86.05,54,75,9.22
464,Tanout,NE,2022-05-21 01:47:37,14.9709,8.8879,82.2,25,78,8.39
465,Ivanteyevka,RU,2022-05-21 01:47:37,55.9711,37.9208,43.34,80,99,4.45
466,Nizhniy Kuranakh,RU,2022-05-21 01:48:38,58.8353,125.4869,49.03,73,50,2.57
467,Krasnyy Klyuch,RU,2022-05-21 01:48:38,55.3863,56.6529,42.01,86,100,5.32
468,Tilichiki,RU,2022-05-21 01:48:39,60.4667,166.1,38.26,89,100,4.12
469,Belozerskoye,RU,2022-05-21 01:48:39,55.8214,65.5842,43.3,92,100,14.0
470,Coahuayana,MX,2022-05-21 01:48:39,18.7333,-103.6833,74.16,82,8,3.56
471,Scarborough,GB,2022-05-21 01:43:46,54.2797,-0.4044,50.32,89,4,3.0
472,Gonaives,HT,2022-05-21 01:48:40,19.45,-72.6833,80.83,77,98,6.31
473,Paracatu,BR,2022-05-21 01:48:40,-17.2222,-46.8747,52.68,53,0,1.1
474,Zakamensk,RU,2022-05-21 01:48:41,50.3741,103.2863,75.56,22,24,3.2
475,Tremedal,BR,2022-05-21 01:48:41,-14.9758,-41.4108,60.21,40,99,4.34
476,Tromso,NO,2022-05-21 01:48:42,69.6496,18.957,44.38,81,100,2.3
477,Praia Da Vitoria,PT,2022-05-21 01:48:42,38.7333,-27.0667,64.65,88,40,7.54
478,Hualmay,PE,2022-05-21 01:48:43,-11.0964,-77.6139,64.56,90,60,8.61
479,Garowe,SO,2022-05-21 01:48:43,8.4054,48.4845,78.76,65,91,18.34
480,Sabzevar,IR,2022-05-21 01:48:43,36.2126,57.6819,72.95,22,7,5.57
481,Kazerun,IR,2022-05-21 01:48:44,29.6195,51.6541,78.73,19,0,5.48
482,Weligama,LK,2022-05-21 01:48:44,5.9667,80.4167,79.72,88,65,9.78
483,Batemans Bay,AU,2022-05-21 01:48:45,-35.7167,150.1833,60.1,59,89,6.91
484,Sao Filipe,CV,2022-05-21 01:48:45,14.8961,-24.4956,73.4,73,97,8.95
485,Korla,CN,2022-05-21 01:48:46,41.7597,86.1469,79.54,15,32,16.15
486,Chaoyang,CN,2022-05-21 01:48:46,41.5703,120.4586,90.79,12,82,7.18
487,Cap-Aux-Meules,CA,2022-05-21 01:45:01,47.3821,-61.8597,50.05,53,20,6.91
488,Kargasok,RU,2022-05-21 01:48:47,59.0556,80.8572,48.72,62,2,15.82
489,Muroto,JP,2022-05-21 01:48:47,33.2833,134.15,62.85,85,100,18.84
490,Bull Savanna,JM,2022-05-21 01:48:48,17.8868,-77.5902,74.84,81,78,13.44
491,Mogadishu,SO,2022-05-21 01:48:48,2.0371,45.3438,79.34,81,61,15.14
492,Hamilton,US,2022-05-21 01:46:39,39.1834,-84.5333,81.55,65,0,18.41
493,Naze,JP,2022-05-21 01:48:49,28.3667,129.4833,72.52,90,100,21.32
494,Tarko-Sale,RU,2022-05-21 01:48:49,64.9225,77.785,45.9,66,26,11.36
495,Hami,CN,2022-05-21 01:48:50,42.8,93.45,80.76,23,3,10.67
496,Kannangad,IN,2022-05-21 01:48:50,12.3081,75.1063,77.76,87,97,4.03
497,Murray Bridge,AU,2022-05-21 01:48:51,-35.1167,139.2667,55.83,48,95,9.4
498,Dunedin,NZ,2022-05-21 01:48:51,-45.8742,170.5036,48.79,63,100,21.99
499,Richards Bay,ZA,2022-05-21 01:48:51,-28.783,32.0377,66.81,88,98,9.95
500,Bilokurakyne,UA,2022-05-21 01:48:52,49.5341,38.7307,49.82,92,100,3.27
501,Dzaoudzi,YT,2022-05-21 01:48:52,-12.7887,45.2699,75.09,94,0,6.91
502,Klaksvik,FO,2022-05-21 01:48:53,62.2266,-6.589,49.12,96,100,13.47
503,Beidao,CN,2022-05-21 01:48:53,34.5686,105.8933,69.53,60,100,1.25
504,Nikolayevsk-Na-Amure,RU,2022-05-21 01:48:54,53.1406,140.73,39.74,89,100,4.79
505,San Andres,CO,2022-05-21 01:45:02,12.5847,-81.7006,82.42,83,75,4.61
506,Turukhansk,RU,2022-05-21 01:48:54,65.8167,87.9833,53.73,66,52,10.07
507,West Wendover,US,2022-05-21 01:48:55,40.7391,-114.0733,53.26,22,64,9.82
508,Cayenne,GF,2022-05-21 01:48:55,4.9333,-52.3333,75.09,1,0,0.0
509,Hay River,CA,2022-05-21 01:48:56,60.8156,-115.7999,58.98,20,40,4.61
510,Zelenets,RU,2022-05-21 01:49:56,61.8849,50.7489,35.85,72,100,7.67
511,Trairi,BR,2022-05-21 01:47:09,-3.2778,-39.2689,75.83,89,17,2.77
512,Cururupu,BR,2022-05-21 01:46:38,-1.8283,-44.8683,72.16,98,87,1.74
513,Kambove,CD,2022-05-21 01:49:57,-10.8764,26.5969,62.11,72,80,1.23
514,Tuni,IN,2022-05-21 01:49:57,17.35,82.55,85.91,67,100,11.56
515,Morant Bay,JM,2022-05-21 01:49:58,17.8815,-76.4093,82.02,86,100,10.0
516,Nabire,ID,2022-05-21 01:49:58,-3.3667,135.4833,85.98,66,12,3.87
517,Comodoro Rivadavia,AR,2022-05-21 01:45:01,-45.8667,-67.5,57.06,47,0,25.32
518,Leon Valley,US,2022-05-21 01:49:59,29.4952,-98.6186,85.5,72,0,16.11
519,Aksu,CN,2022-05-21 01:49:59,41.1231,80.2644,79.14,24,94,6.35
520,Portland,US,2022-05-21 01:50:00,45.5234,-122.6762,61.93,58,75,6.91
521,Hambantota,LK,2022-05-21 01:50:00,6.1241,81.1185,79.14,100,20,5.75
522,Ocean City,US,2022-05-21 01:50:01,39.2776,-74.5746,71.85,88,97,4.0
523,Kishi,NG,2022-05-21 01:50:01,9.0833,3.85,73.65,89,100,7.61
524,Mushie,CD,2022-05-21 01:50:02,-3.0167,16.9,71.82,98,100,3.2
525,Sola,VU,2022-05-21 01:50:02,-13.8833,167.55,81.81,76,64,11.34
526,La Romana,DO,2022-05-21 01:50:03,18.4273,-68.9728,77.36,100,40,0.0
527,Yarim,YE,2022-05-21 01:50:03,14.298,44.3779,57.25,32,25,3.2
528,Aberdeen,GB,2022-05-21 01:50:04,57.1437,-2.0981,50.49,90,18,4.61
529,Sharjah,AE,2022-05-21 01:50:05,25.3573,55.4033,80.89,83,0,4.61
530,Ahmadpur,IN,2022-05-21 01:50:05,18.7,76.9333,80.85,53,100,15.52
531,Foshan,CN,2022-05-21 01:50:06,23.0268,113.1315,83.95,70,90,4.88
532,Lufilufi,WS,2022-05-21 01:50:06,-13.8745,-171.5986,91.18,78,32,11.34
533,Avera,US,2022-05-21 01:50:07,33.194,-82.5271,80.11,52,97,3.53
534,Songjianghe,CN,2022-05-21 01:50:07,42.1859,127.479,71.33,39,62,9.4
535,Znamenka,RU,2022-05-21 01:50:07,52.4167,41.4311,37.2,68,40,1.52
536,Yueyang,CN,2022-05-21 01:50:08,29.3333,113.0919,71.76,72,100,2.08
537,Mitu,CO,2022-05-21 01:50:08,1.1983,-70.1733,69.8,99,94,1.59
538,Ucluelet,CA,2022-05-21 01:45:18,48.9329,-125.5528,59.31,79,36,1.99
539,Laplace,US,2022-05-21 01:50:09,30.0666,-90.4801,82.98,77,0,8.05
540,Requena,ES,2022-05-21 01:50:09,39.4883,-1.1004,56.52,56,96,3.65
541,Shimoda,JP,2022-05-21 01:50:10,34.6667,138.95,70.16,85,100,4.68
542,Letterkenny,IE,2022-05-21 01:49:37,54.95,-7.7333,47.3,94,26,7.47
543,Yegorlykskaya,RU,2022-05-21 01:50:10,46.5656,40.6562,55.94,86,100,12.68
544,Tomigusuku,JP,2022-05-21 01:50:11,26.185,127.675,77.54,86,75,16.11
545,Coquimbo,CL,2022-05-21 01:46:45,-29.9533,-71.3436,58.73,88,0,2.3
546,Roma,US,2022-05-21 01:50:11,43.2128,-75.4557,72.82,80,100,5.01
547,Sur,OM,2022-05-21 01:50:12,22.5667,59.5289,87.64,49,6,8.01
548,Aklavik,CA,2022-05-21 01:50:12,68.2191,-135.0107,44.26,77,87,10.51
549,Fereydun Kenar,IR,2022-05-21 01:50:13,36.6864,52.5225,59.22,88,100,4.61
550,Adrar,MR,2022-05-21 01:50:13,20.5022,-10.0711,86.29,9,100,8.84
551,Mitchell,US,2022-05-21 01:50:14,43.7094,-98.0298,49.98,76,100,19.57
552,Gobabis,NA,2022-05-21 01:50:14,-22.45,18.9667,36.64,56,0,12.75
553,San Luis,AR,2022-05-21 01:50:14,-33.295,-66.3356,49.55,49,98,1.81
554,Mehamn,NO,2022-05-21 01:50:15,71.0357,27.8492,39.11,89,100,12.17
555,Bilibino,RU,2022-05-21 01:50:15,68.0546,166.4372,43.09,76,99,2.66
556,Mapastepec,MX,2022-05-21 01:50:16,15.4333,-92.9,80.55,79,100,0.69
557,Itaituba,BR,2022-05-21 01:51:16,-4.2761,-55.9836,72.07,88,83,0.87
558,Honningsvag,NO,2022-05-21 01:51:16,70.9821,25.9704,40.75,70,100,9.22
559,Severo-Yeniseyskiy,RU,2022-05-21 01:51:17,60.3725,93.0408,54.68,60,100,8.66
560,Powell River,CA,2022-05-21 01:51:17,49.8496,-124.5361,65.84,39,20,9.22
561,Payo,ID,2022-05-21 01:51:18,-3.7508,103.6372,82.22,69,90,1.95
562,Verkhnyaya Inta,RU,2022-05-21 01:51:18,65.9811,60.3094,31.51,75,100,11.83
563,Rize,TR,2022-05-21 01:51:19,40.9044,40.8949,26.65,78,5,6.35
564,Storsteinnes,NO,2022-05-21 01:51:19,69.2408,19.2344,44.38,87,100,4.23
565,Paamiut,GL,2022-05-21 01:51:19,61.994,-49.6678,34.52,83,84,8.72
566,Escarcega,MX,2022-05-21 01:51:20,18.6089,-90.7454,88.07,52,35,9.28
567,Kenora,CA,2022-05-21 01:46:38,49.8167,-94.4337,38.37,87,100,9.22
568,Les Cayes,HT,2022-05-21 01:51:20,18.2,-73.75,76.46,81,100,5.14
569,Moranbah,AU,2022-05-21 01:51:21,-22.0016,148.0466,63.01,89,100,24.0
570,Sovetskiy,RU,2022-05-21 01:51:21,61.3614,63.5842,34.16,91,100,6.22
571,Mount Gambier,AU,2022-05-21 01:51:22,-37.8333,140.7667,57.43,55,5,7.0
572,Denpasar,ID,2022-05-21 01:48:23,-8.65,115.2167,85.66,79,20,6.91
573,Kuching,MY,2022-05-21 01:51:22,1.55,110.3333,80.82,89,20,3.44
574,Oktyabrskoye,RU,2022-05-21 01:51:23,43.0645,44.7417,39.34,93,7,8.95
575,Terrace Bay,CA,2022-05-21 01:51:23,48.7834,-87.1,38.03,96,73,4.29
576,Mao,ES,2022-05-21 01:51:24,39.8885,4.2658,64.96,82,0,5.75
577,Nueva Imperial,CL,2022-05-21 01:51:24,-38.7333,-72.95,52.45,94,45,3.11
578,Llandrindod Wells,GB,2022-05-21 01:51:25,52.2416,-3.3787,49.95,88,100,10.56
579,Assiniboia,CA,2022-05-21 01:51:25,49.6334,-105.9845,40.82,56,100,16.11
580,Pucallpa,PE,2022-05-21 01:51:25,-8.3791,-74.5539,77.04,69,20,3.44
581,Jardim,BR,2022-05-21 01:51:26,-21.4803,-56.1381,52.0,60,0,4.27
582,Tutoia,BR,2022-05-21 01:51:26,-2.7619,-42.2744,75.72,89,39,2.8
583,Flin Flon,CA,2022-05-21 01:51:27,54.7682,-101.865,43.5,39,100,10.8
584,Dezhou,CN,2022-05-21 01:51:27,37.4486,116.2925,86.4,26,0,15.28
585,Ceyhan,TR,2022-05-21 01:51:27,37.0247,35.8175,66.04,43,0,6.91
586,Taraz,KZ,2022-05-21 01:51:28,42.9,71.3667,66.61,63,100,8.95
587,Celestun,MX,2022-05-21 01:51:28,20.8667,-90.4,86.83,60,94,13.71
588,Nampula,MZ,2022-05-21 01:51:29,-15.1165,39.2666,67.95,94,0,5.75
